472.80002 0.28010 0.10824 0.28010 0.28010
472.89999 0.27557 0.10864 0.27557 0.27557
473.00000 0.27108 0.10903 0.27108 0.27108
473.10001 0.26666 0.10943 0.26666 0.26666
473.20001 0.26232 0.10982 0.26232 0.26232
473.30002 0.25807 0.11022 0.25807 0.25807
473.39999 0.25391 0.11061 0.25391 0.25391
473.50000 0.24986 0.11101 0.24986 0.24986
473.60001 0.24592 0.11141 0.24592 0.24592
473.70001 0.24211 0.11183 0.24211 0.24211
473.80002 0.23843 0.11224 0.23843 0.23843
473.89999 0.23487 0.11266 0.23487 0.23487
474.00000 0.23145 0.11308 0.23145 0.23145
474.10001 0.22816 0.11351 0.22816 0.22816
474.20001 0.22502 0.11393 0.22502 0.22502
474.30002 0.22201 0.11436 0.22201 0.22201
474.39999 0.21914 0.11479 0.21914 0.21914
474.50000 0.21639 0.11520 0.21639 0.21639
474.60001 0.21378 0.11561 0.21378 0.21378
474.70001 0.21130 0.11603 0.21130 0.21130
474.80002 0.20897 0.11645 0.20897 0.20897
474.89999 0.20676 0.11686 0.20676 0.20676
475.00000 0.20468 0.11726 0.20468 0.20468
475.10001 0.20273 0.11768 0.20273 0.20273
475.20001 0.20091 0.11810 0.20091 0.20091
475.30002 0.19921 0.11852 0.19921 0.19921
475.39999 0.19763 0.11893 0.19763 0.19763
475.50000 0.19617 0.11936 0.19617 0.19617
475.60001 0.19483 0.11979 0.19483 0.19483
475.70001 0.19358 0.12022 0.19358 0.19358
475.80002 0.19244 0.12064 0.19244 0.19244
475.89999 0.19138 0.12104 0.19138 0.19138
476.00000 0.19040 0.12144 0.19040 0.19040
476.10001 0.18952 0.12185 0.18952 0.18952
476.20001 0.18873 0.12225 0.18873 0.18873
476.30002 0.18804 0.12268 0.18804 0.18804
476.39999 0.18744 0.12310 0.18744 0.18744
476.50000 0.18688 0.12351 0.18688 0.18688
476.60001 0.18640 0.12392 0.18640 0.18640
476.70001 0.18600 0.12433 0.18600 0.18600
476.80002 0.18567 0.12475 0.18567 0.18567
476.89999 0.18539 0.12516 0.18539 0.18539
477.00000 0.18518 0.12557 0.18518 0.18518
477.10001 0.18502 0.12598 0.18502 0.18502
477.20001 0.18493 0.12640 0.18493 0.18493
477.30002 0.18490 0.12680 0.18490 0.18490
477.39999 0.18492 0.12721 0.18492 0.18492
477.50000 0.18499 0.12761 0.18499 0.18499
477.60001 0.18512 0.12801 0.18512 0.18512
477.70001 0.18533 0.12842 0.18533 0.18533
477.80002 0.18559 0.12883 0.18559 0.18559
477.89999 0.18592 0.12924 0.18592 0.18592
478.00000 0.18631 0.12965 0.18631 0.18631
478.10001 0.18675 0.13004 0.18675 0.18675
478.20001 0.18726 0.13043 0.18726 0.18726
478.30002 0.18787 0.13083 0.18787 0.18787
478.39999 0.18855 0.13124 0.18855 0.18855
478.50000 0.18931 0.13164 0.18931 0.18931
478.60001 0.19016 0.13204 0.19016 0.19016
478.70001 0.19109 0.13243 0.19109 0.19109
478.80002 0.19213 0.13281 0.19213 0.19213
478.89999 0.19328 0.13322 0.19328 0.19328
479.00000 0.19456 0.13362 0.19456 0.19456
479.10001 0.19596 0.13404 0.19596 0.19596
479.20001 0.19749 0.13445 0.19749 0.19749
479.30002 0.19915 0.13487 0.19915 0.19915
479.39999 0.20097 0.13529 0.20097 0.20097
479.50000 0.20293 0.13570 0.20293 0.20293
479.60001 0.20505 0.13612 0.20505 0.20505
479.70001 0.20734 0.13653 0.20734 0.20734
479.80002 0.20981 0.13694 0.20981 0.20981
479.89999 0.21247 0.13736 0.21247 0.21247
