# E,Id,Ip,Ioct,Itot,Ibg
5.615803,0.070182,0.029323,0.887451,0.986952,nan
5.682692,0.070745,0.028568,0.874597,0.973902,nan
5.749582,0.071203,0.027671,0.858383,0.957245,nan
5.816471,0.071588,0.026658,0.839417,0.937646,nan
5.883361,0.071932,0.025557,0.818355,0.915819,nan
5.950250,0.072267,0.024393,0.795864,0.892493,nan
6.017140,0.072618,0.023193,0.772595,0.868367,nan
6.084030,0.073003,0.021981,0.749149,0.844088,nan
6.150919,0.073432,0.020778,0.726055,0.820213,nan
6.217809,0.073905,0.019601,0.703746,0.797193,nan
6.284698,0.074410,0.018465,0.682550,0.775360,nan
6.351588,0.074925,0.017380,0.662688,0.754922,nan
6.418477,0.075419,0.016353,0.644269,0.735965,nan
6.485367,0.075854,0.015387,0.627308,0.718468,nan
6.552257,0.076186,0.014484,0.611739,0.702322,nan
6.619146,0.076368,0.013641,0.597430,0.687349,nan
6.686036,0.076356,0.012857,0.584210,0.673328,nan
6.752925,0.076107,0.012126,0.571884,0.660020,nan
6.819815,0.075587,0.011444,0.560258,0.647188,nan
6.886704,0.074768,0.010806,0.549152,0.634620,nan
6.953594,0.073634,0.010207,0.538409,0.622142,nan
7.020483,0.072181,0.009643,0.527912,0.609623,nan
7.087373,0.070415,0.009108,0.517576,0.596984,nan
7.154263,0.068356,0.008601,0.507355,0.584192,nan
7.221152,0.066031,0.008119,0.497233,0.571259,nan
7.288042,0.063476,0.007659,0.487220,0.558227,nan
7.354931,0.060735,0.007220,0.477338,0.545162,nan
7.421821,0.057852,0.006801,0.467619,0.532138,nan
7.488710,0.054877,0.006403,0.458091,0.519232,nan
7.555600,0.051855,0.006024,0.448776,0.506512,nan
7.622490,0.048830,0.005664,0.439681,0.494029,nan
7.689379,0.045842,0.005323,0.430796,0.481813,nan
7.756269,0.042927,0.005002,0.422097,0.469873,nan
7.823158,0.040111,0.004700,0.413542,0.458197,nan
7.890048,0.037419,0.004416,0.405078,0.446753,nan
7.956937,0.034867,0.004150,0.396643,0.435497,nan
8.023827,0.032465,0.003902,0.388173,0.424374,nan
8.090717,0.030220,0.003671,0.379602,0.413324,nan
8.157606,0.028134,0.003455,0.370872,0.402289,nan
8.224496,0.026205,0.003255,0.361932,0.391218,nan
8.291385,0.024430,0.003070,0.352746,0.380066,nan
8.358275,0.022801,0.002897,0.343287,0.368803,nan
8.425164,0.021311,0.002737,0.333545,0.357408,nan
8.492054,0.019952,0.002589,0.323524,0.345877,nan
8.558943,0.018715,0.002451,0.313240,0.334214,nan
8.625833,0.017592,0.002323,0.302719,0.322438,nan
8.692723,0.016572,0.002204,0.291997,0.310574,nan
8.759612,0.015650,0.002093,0.281116,0.298657,nan
8.826502,0.014816,0.001990,0.270123,0.286723,nan
8.893391,0.014063,0.001893,0.259068,0.274816,nan
8.960281,0.013386,0.001803,0.248001,0.262978,nan
9.027170,0.012778,0.001719,0.236972,0.251253,nan
9.094060,0.012234,0.001641,0.226030,0.239686,nan
9.160950,0.011749,0.001567,0.215223,0.228316,nan
9.227839,0.011320,0.001497,0.204595,0.217186,nan
9.294729,0.010942,0.001432,0.194188,0.206334,nan
9.361618,0.010613,0.001371,0.184042,0.195795,nan
9.428508,0.010330,0.001313,0.174193,0.185602,nan
9.495397,0.010091,0.001259,0.164672,0.175784,nan
9.562287,0.009895,0.001208,0.155506,0.166368,nan
9.629177,0.009739,0.001159,0.146718,0.157374,nan
9.696066,0.009624,0.001113,0.138328,0.148819,nan
9.762956,0.009548,0.001070,0.130346,0.140716,nan
9.829845,0.009511,0.001029,0.122781,0.133072,nan
9.896735,0.009514,0.000990,0.115636,0.125889,nan
9.963624,0.009556,0.000953,0.108909,0.119164,nan
10.030514,0.009639,0.000918,0.102591,0.112893,nan
10.097403,0.009762,0.000885,0.096674,0.107064,nan
10.164293,0.009928,0.000853,0.091143,0.101665,nan
10.231183,0.010136,0.000824,0.085981,0.096681,nan
10.298072,0.010388,0.000795,0.081171,0.092093,nan
10.364962,0.010686,0.000768,0.076692,0.087884,nan
10.431851,0.011030,0.000743,0.072525,0.084034,nan
10.498741,0.011422,0.000719,0.068647,0.080523,nan
10.565630,0.011862,0.000696,0.065040,0.077332,nan
10.632520,0.012352,0.000674,0.061682,0.074442,nan
10.699410,0.012891,0.000654,0.058555,0.071832,nan
10.766299,0.013479,0.000634,0.055641,0.069486,nan
10.833189,0.014115,0.000616,0.052922,0.067384,nan
10.900078,0.014797,0.000599,0.050383,0.065510,nan
10.966968,0.015522,0.000582,0.048009,0.063844,nan
11.033857,0.016287,0.000567,0.045787,0.062371,nan
11.100747,0.017087,0.000552,0.043704,0.061072,nan
11.167637,0.017914,0.000538,0.041748,0.059930,nan
11.234526,0.018762,0.000525,0.039911,0.058926,nan
11.301416,0.019620,0.000512,0.038181,0.058042,nan
11.368305,0.020479,0.000500,0.036552,0.057259,nan
11.435195,0.021326,0.000488,0.035014,0.056557,nan
11.502084,0.022149,0.000477,0.033561,0.055916,nan
11.568974,0.022935,0.000466,0.032187,0.055317,nan
11.635863,0.023670,0.000456,0.030886,0.054739,nan
11.702753,0.024339,0.000445,0.029652,0.054164,nan
11.769643,0.024929,0.000435,0.028481,0.053573,nan
11.836532,0.025429,0.000425,0.027368,0.052949,nan
11.903422,0.025825,0.000415,0.026310,0.052277,nan
11.970311,0.026110,0.000404,0.025302,0.051543,nan
12.037201,0.026275,0.000394,0.024342,0.050738,nan
12.104090,0.026316,0.000383,0.023426,0.049852,nan
12.170980,0.026231,0.000372,0.022551,0.048881,nan
12.237870,0.026020,0.000361,0.021715,0.047823,nan
12.304759,0.025686,0.000350,0.020916,0.046678,nan
12.371649,0.025236,0.000339,0.020151,0.045450,nan
12.438538,0.024676,0.000327,0.019418,0.044146,nan
12.505428,0.024017,0.000316,0.018715,0.042772,nan
12.572317,0.023271,0.000304,0.018041,0.041340,nan
12.639207,0.022449,0.000292,0.017394,0.039859,nan
12.706097,0.021566,0.000281,0.016772,0.038342,nan
12.772986,0.020634,0.000269,0.016175,0.036801,nan
12.839876,0.019667,0.000258,0.015600,0.035247,nan
12.906765,0.018678,0.000246,0.015047,0.033693,nan
12.973655,0.017677,0.000235,0.014515,0.032148,nan
13.040544,0.016675,0.000224,0.014002,0.030622,nan
13.107434,0.015683,0.000213,0.013507,0.029123,nan
13.174323,0.014707,0.000202,0.013030,0.027660,nan
13.241213,0.013755,0.000192,0.012570,0.026237,nan
13.308103,0.012833,0.000182,0.012125,0.024859,nan
13.374992,0.011943,0.000172,0.011696,0.023530,nan
13.441882,0.011090,0.000163,0.011281,0.022252,nan
13.508771,0.010276,0.000154,0.010880,0.021027,nan
13.575661,0.009501,0.000145,0.010491,0.019855,nan
13.642550,0.008766,0.000136,0.010116,0.018736,nan
13.709440,0.008072,0.000128,0.009752,0.017670,nan
13.776330,0.007417,0.000120,0.009400,0.016655,nan
13.843219,0.006801,0.000113,0.009059,0.015689,nan
13.910109,0.006222,0.000105,0.008728,0.014772,nan
13.976998,0.005679,0.000098,0.008407,0.013901,nan
14.043888,0.005170,0.000091,0.008096,0.013074,nan
14.110777,0.004693,0.000085,0.007795,0.012289,nan
14.177667,0.004247,0.000078,0.007502,0.011543,nan
14.244557,0.003830,0.000072,0.007217,0.010835,nan
14.311446,0.003440,0.000066,0.006941,0.010163,nan
14.378336,0.003075,0.000061,0.006672,0.009523,nan
14.445225,0.002734,0.000055,0.006412,0.008916,nan
14.512115,0.002415,0.000050,0.006158,0.008337,nan
14.579004,0.002117,0.000044,0.005911,0.007787,nan
14.645894,0.001838,0.000039,0.005671,0.007262,nan
14.712783,0.001576,0.000034,0.005438,0.006762,nan
14.779673,0.001331,0.000030,0.005210,0.006285,nan
14.846563,0.001102,0.000025,0.004989,0.005830,nan
14.913452,0.000887,0.000021,0.004774,0.005395,nan
14.980342,0.000686,0.000016,0.004564,0.004980,nan
15.047231,0.000497,0.000012,0.004359,0.004582,nan
15.114121,0.000321,0.000008,0.004160,0.004202,nan
15.181010,0.000155,0.000004,0.003965,0.003838,nan
15.247900,0.000000,0.000000,0.003776,0.003489,nan
