E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
2.207358,0.100871,-1.326975,0.113624,-0.108126,0.038382,-0.038382,0.252876,-1.473483
2.287625,0.097013,-1.286850,0.109074,-0.107951,0.037394,-0.037394,0.243481,-1.432196
2.367893,0.093294,-1.239899,0.104738,-0.107169,0.036437,-0.036437,0.234469,-1.383505
2.448161,0.089713,-1.188281,0.100606,-0.105848,0.035510,-0.035510,0.225828,-1.329639
2.528428,0.086266,-1.133979,0.096668,-0.104057,0.034611,-0.034611,0.217546,-1.272648
2.608696,0.082952,-1.078691,0.092917,-0.101860,0.033740,-0.033740,0.209609,-1.214291
2.688963,0.079767,-1.023761,0.089342,-0.099315,0.032894,-0.032894,0.202003,-1.155970
2.769231,0.076708,-0.970158,0.085934,-0.096470,0.032074,-0.032074,0.194717,-1.098703
2.849498,0.073771,-0.918487,0.082686,-0.093370,0.031278,-0.031278,0.187735,-1.043134
2.929766,0.070953,-0.869031,0.079589,-0.090047,0.030504,-0.030504,0.181046,-0.989582
3.010033,0.068249,-0.821812,0.076635,-0.086530,0.029753,-0.029753,0.174637,-0.938095
3.090301,0.065654,-0.776663,0.073816,-0.082844,0.029024,-0.029024,0.168495,-0.888531
3.170569,0.063166,-0.733298,0.071126,-0.079010,0.028315,-0.028315,0.162607,-0.840623
3.250836,0.060780,-0.691385,0.068557,-0.075048,0.027625,-0.027625,0.156963,-0.794059
3.331104,0.058492,-0.650601,0.066103,-0.070979,0.026955,-0.026955,0.151550,-0.748535
3.411371,0.056298,-0.610680,0.063758,-0.066826,0.026303,-0.026303,0.146359,-0.703809
3.491639,0.054193,-0.571443,0.061516,-0.062616,0.025668,-0.025668,0.141377,-0.659728
3.571906,0.052175,-0.532817,0.059371,-0.058381,0.025051,-0.025051,0.136597,-0.616248
3.652174,0.050239,-0.494833,0.057318,-0.054154,0.024450,-0.024450,0.132007,-0.573437
3.732441,0.048381,-0.457616,0.055352,-0.049974,0.023865,-0.023865,0.127599,-0.531456
