E,Id,Ip,Ioct,Itot,Ibg
5.856191,0.013638,0.153283,0.779285,0.946206,nan
5.906359,0.014702,0.165172,0.774226,0.954100,nan
5.956526,0.015807,0.177442,0.768255,0.961505,nan
6.006693,0.016949,0.190022,0.761423,0.968394,nan
6.056860,0.018121,0.202835,0.753778,0.974735,nan
6.107027,0.019319,0.215796,0.745374,0.980489,nan
6.157195,0.020536,0.228811,0.736263,0.985610,nan
6.207362,0.021765,0.241781,0.726501,0.990047,nan
6.257529,0.022999,0.254606,0.716140,0.993745,nan
6.307696,0.024231,0.267180,0.705236,0.996648,nan
6.357864,0.025454,0.279399,0.693842,0.998695,nan
6.408031,0.026661,0.291160,0.682010,0.999831,nan
6.458198,0.027845,0.302365,0.669791,1.000000,nan
6.508365,0.028999,0.312920,0.657233,0.999152,nan
6.558533,0.030118,0.322740,0.644384,0.997242,nan
6.608700,0.031196,0.331750,0.631287,0.994233,nan
6.658867,0.032229,0.339885,0.617986,0.990099,nan
6.709034,0.033212,0.347091,0.604518,0.984822,nan
6.759201,0.034143,0.353330,0.590921,0.978395,nan
6.809369,0.035020,0.358574,0.577229,0.970823,nan
6.859536,0.035839,0.362811,0.563472,0.962122,nan
6.909703,0.036601,0.366040,0.549679,0.952320,nan
6.959870,0.037304,0.368275,0.535876,0.941454,nan
7.010038,0.037949,0.369539,0.522085,0.929573,nan
7.060205,0.038536,0.369867,0.508329,0.916731,nan
7.110372,0.039065,0.369302,0.494625,0.902992,nan
7.160539,0.039536,0.367894,0.480991,0.888421,nan
7.210706,0.039950,0.365699,0.467441,0.873090,nan
7.260874,0.040307,0.362774,0.453989,0.857071,nan
7.311041,0.040608,0.359181,0.440647,0.840435,nan
7.361208,0.040850,0.354978,0.427425,0.823254,nan
7.411375,0.041035,0.350225,0.414333,0.805593,nan
7.461543,0.041160,0.344976,0.401380,0.787515,nan
7.511710,0.041223,0.339283,0.388573,0.769079,nan
7.561877,0.041222,0.333192,0.375920,0.750334,nan
7.612044,0.041156,0.326744,0.363427,0.731327,nan
7.662211,0.041021,0.319974,0.351103,0.712097,nan
7.712379,0.040814,0.312912,0.338951,0.692678,nan
7.762546,0.040534,0.305585,0.326980,0.673099,nan
7.812713,0.040176,0.298012,0.315195,0.653383,nan
7.862880,0.039741,0.290211,0.303602,0.633554,nan
7.913048,0.039225,0.282196,0.292207,0.613628,nan
7.963215,0.038628,0.273981,0.281016,0.593625,nan
8.013382,0.037950,0.265578,0.270035,0.573562,nan
8.063549,0.037191,0.256998,0.259269,0.553459,nan
8.113716,0.036354,0.248255,0.248725,0.533335,nan
8.163884,0.035442,0.239365,0.238409,0.513215,nan
8.214051,0.034457,0.230344,0.228324,0.493125,nan
8.264218,0.033406,0.221212,0.218478,0.473096,nan
8.314385,0.032293,0.211993,0.208876,0.453161,nan
8.364553,0.031125,0.202713,0.199520,0.433358,nan
8.414720,0.029910,0.193400,0.190417,0.413727,nan
8.464887,0.028655,0.184085,0.181570,0.394311,nan
8.515054,0.027370,0.174803,0.172983,0.375156,nan
8.565221,0.026063,0.165587,0.164658,0.356308,nan
8.615389,0.024742,0.156474,0.156598,0.337815,nan
8.665556,0.023417,0.147499,0.148805,0.319722,nan
8.715723,0.022097,0.138697,0.141280,0.302074,nan
8.765890,0.020789,0.130102,0.134023,0.284915,nan
8.816058,0.019502,0.121745,0.127035,0.268283,nan
8.866225,0.018243,0.113656,0.120315,0.252215,nan
8.916392,0.017019,0.105861,0.113861,0.236741,nan
8.966559,0.015834,0.098382,0.107672,0.221888,nan
9.016726,0.014695,0.091238,0.101745,0.207677,nan
9.066894,0.013605,0.084444,0.096076,0.194124,nan
9.117061,0.012568,0.078010,0.090661,0.181239,nan
9.167228,0.011585,0.071943,0.085497,0.169025,nan
9.217395,0.010659,0.066246,0.080579,0.157484,nan
9.267563,0.009791,0.060917,0.075900,0.146608,nan
9.317730,0.008980,0.055953,0.071456,0.136388,nan
9.367897,0.008225,0.051345,0.067239,0.126810,nan
9.418064,0.007527,0.047084,0.063244,0.117855,nan
9.468232,0.006882,0.043157,0.059463,0.109502,nan
9.518399,0.006290,0.039549,0.055890,0.101728,nan
9.568566,0.005747,0.036245,0.052516,0.094508,nan
9.618733,0.005251,0.033227,0.049335,0.087813,nan
9.668900,0.004800,0.030477,0.046339,0.081616,nan
9.719068,0.004390,0.027978,0.043520,0.075888,nan
9.769235,0.004019,0.025712,0.040870,0.070600,nan
9.819402,0.003683,0.023659,0.038381,0.065723,nan
9.869569,0.003380,0.021803,0.036047,0.061229,nan
9.919737,0.003107,0.020126,0.033859,0.057091,nan
9.969904,0.002861,0.018613,0.031809,0.053283,nan
10.020071,0.002639,0.017247,0.029891,0.049778,nan
10.070238,0.002440,0.016015,0.028097,0.046553,nan
10.120405,0.002261,0.014904,0.026421,0.043586,nan
10.170573,0.002100,0.013900,0.024854,0.040855,nan
10.220740,0.001955,0.012993,0.023392,0.038340,nan
