E,I32,I12,Ibg,Itot
490.434783,0.007549,0.180090,0.000000,0.183875
490.618729,0.007292,0.174463,0.000000,0.177964
490.802676,0.007041,0.169613,0.000000,0.172839
490.986622,0.006798,0.165438,0.000000,0.168400
491.170569,0.006561,0.161830,0.000000,0.164538
491.354515,0.006330,0.158683,0.000000,0.161145
491.538462,0.006106,0.155893,0.000000,0.158117
491.722408,0.005888,0.153363,0.000000,0.155356
491.906355,0.005676,0.151002,0.000000,0.152771
492.090301,0.005470,0.148731,0.000000,0.150282
492.274247,0.005269,0.146483,0.000000,0.147821
492.458194,0.005073,0.144201,0.000000,0.145332
492.642140,0.004882,0.141841,0.000000,0.142770
492.826087,0.004696,0.139372,0.000000,0.140102
493.010033,0.004515,0.136774,0.000000,0.137310
493.193980,0.004338,0.134037,0.000000,0.134382
493.377926,0.004166,0.131161,0.000000,0.131320
493.561873,0.003998,0.128155,0.000000,0.128132
493.745819,0.003834,0.125033,0.000000,0.124830
493.929766,0.003674,0.121814,0.000000,0.121436
494.113712,0.003518,0.118520,0.000000,0.117970
494.297659,0.003366,0.115174,0.000000,0.114456
494.481605,0.003217,0.111800,0.000000,0.110916
494.665552,0.003072,0.108419,0.000000,0.107374
494.849498,0.002930,0.105052,0.000000,0.103849
495.033445,0.002792,0.101716,0.000000,0.100359
495.217391,0.002657,0.098427,0.000000,0.096919
495.401338,0.002524,0.095198,0.000000,0.093542
495.585284,0.002395,0.092039,0.000000,0.090238
495.769231,0.002269,0.088956,0.000000,0.087014
495.953177,0.002145,0.085957,0.000000,0.083877
496.137124,0.002025,0.083045,0.000000,0.080830
496.321070,0.001907,0.080221,0.000000,0.077875
496.505017,0.001791,0.077489,0.000000,0.075014
496.688963,0.001678,0.074848,0.000000,0.072247
496.872910,0.001567,0.072297,0.000000,0.069574
497.056856,0.001459,0.069837,0.000000,0.066993
497.240803,0.001353,0.067465,0.000000,0.064504
497.424749,0.001250,0.065181,0.000000,0.062105
497.608696,0.001148,0.062981,0.000000,0.059793
497.792642,0.001049,0.060864,0.000000,0.057567
497.976589,0.000951,0.058828,0.000000,0.055423
498.160535,0.000856,0.056870,0.000000,0.053360
498.344482,0.000762,0.054987,0.000000,0.051374
498.528428,0.000671,0.053177,0.000000,0.049463
498.712375,0.000581,0.051435,0.000000,0.047624
498.896321,0.000493,0.049761,0.000000,0.045853
499.080268,0.000407,0.048150,0.000000,0.044148
499.264214,0.000322,0.046599,0.000000,0.042505
499.448161,0.000239,0.045106,0.000000,0.040922
499.632107,0.000158,0.043668,0.000000,0.039395
499.816054,0.000078,0.042281,0.000000,0.037922
500.000000,0.000000,0.040943,0.000000,0.036499
