E,Id,Ip,Ioct,Itot,Ibg
6.210702,0.105348,0.001843,0.891426,0.998615,nan
6.270903,0.104678,0.001773,0.893549,1.000000,nan
6.331104,0.104266,0.001708,0.893763,0.999737,nan
6.391304,0.104088,0.001647,0.892178,0.997911,nan
6.451505,0.104130,0.001590,0.888912,0.994626,nan
6.511706,0.104382,0.001537,0.884096,0.990003,nan
6.571906,0.104839,0.001488,0.877865,0.984173,nan
6.632107,0.105504,0.001441,0.870358,0.977274,nan
6.692308,0.106380,0.001397,0.861708,0.969448,nan
6.752508,0.107476,0.001356,0.852049,0.960832,nan
6.812709,0.108801,0.001317,0.841503,0.951560,nan
6.872910,0.110365,0.001280,0.830183,0.941756,nan
6.933110,0.112179,0.001246,0.818191,0.931531,nan
6.993311,0.114250,0.001214,0.805617,0.920982,nan
7.053512,0.116585,0.001184,0.792533,0.910190,nan
7.113712,0.119187,0.001156,0.779000,0.899217,nan
7.173913,0.122054,0.001129,0.765064,0.888108,nan
7.234114,0.125179,0.001105,0.750759,0.876889,nan
7.294314,0.128550,0.001082,0.736106,0.865570,nan
7.354515,0.132149,0.001060,0.721116,0.854143,nan
7.414716,0.135951,0.001040,0.705792,0.842587,nan
7.474916,0.139924,0.001021,0.690132,0.830867,nan
7.535117,0.144033,0.001004,0.674129,0.818941,nan
7.595318,0.148233,0.000987,0.657775,0.806755,nan
7.655518,0.152477,0.000972,0.641063,0.794255,nan
7.715719,0.156711,0.000957,0.623985,0.781381,nan
7.775920,0.160878,0.000943,0.606543,0.768075,nan
7.836120,0.164919,0.000930,0.588740,0.754283,nan
7.896321,0.168774,0.000916,0.570588,0.739954,nan
7.956522,0.172382,0.000903,0.552105,0.725048,nan
8.016722,0.175684,0.000891,0.533318,0.709531,nan
8.076923,0.178622,0.000878,0.514262,0.693380,nan
8.137124,0.181144,0.000865,0.494980,0.676586,nan
8.197324,0.183203,0.000852,0.475520,0.659151,nan
8.257525,0.184759,0.000838,0.455939,0.641089,nan
8.317726,0.185776,0.000824,0.436298,0.622428,nan
8.377926,0.186232,0.000810,0.416662,0.603209,nan
8.438127,0.186109,0.000795,0.397098,0.583483,nan
8.498328,0.185401,0.000780,0.377676,0.563312,nan
8.558528,0.184109,0.000764,0.358465,0.542768,nan
8.618729,0.182246,0.000747,0.339534,0.521931,nan
8.678930,0.179830,0.000731,0.320947,0.500885,nan
8.739130,0.176890,0.000713,0.302767,0.479722,nan
8.799331,0.173459,0.000695,0.285052,0.458532,nan
8.859532,0.169580,0.000677,0.267854,0.437410,nan
8.919732,0.165298,0.000659,0.251219,0.416448,nan
8.979933,0.160662,0.000640,0.235186,0.395736,nan
9.040134,0.155727,0.000622,0.219789,0.375359,nan
9.100334,0.150545,0.000603,0.205055,0.355399,nan
9.160535,0.145172,0.000584,0.191003,0.335931,nan
