E,dup,ddn,pup,pdn,octup,octdn,totup,totdn
-9.270903,0.044589,-0.000236,0.012190,-0.000012,0.044275,-0.044275,0.101053,-0.044522
-9.190635,0.045936,-0.000245,0.012710,-0.000012,0.047244,-0.047244,0.105889,-0.047501
-9.110368,0.047842,-0.000254,0.013312,-0.000013,0.050651,-0.050651,0.111805,-0.050918
-9.030100,0.050101,-0.000264,0.013981,-0.000013,0.054602,-0.054602,0.118684,-0.054879
-8.949833,0.052499,-0.000273,0.014701,-0.000013,0.059230,-0.059230,0.126429,-0.059517
-8.869565,0.054839,-0.000283,0.015460,-0.000014,0.064699,-0.064699,0.134998,-0.064996
-8.789298,0.056974,-0.000293,0.016253,-0.000014,0.071214,-0.071214,0.144442,-0.071522
-8.709030,0.058822,-0.000303,0.017083,-0.000015,0.079024,-0.079024,0.154929,-0.079342
-8.628763,0.060374,-0.000314,0.017958,-0.000015,0.088431,-0.088431,0.166762,-0.088760
-8.548495,0.061691,-0.000324,0.018892,-0.000016,0.099794,-0.099794,0.180377,-0.100134
-8.468227,0.062880,-0.000335,0.019906,-0.000017,0.113536,-0.113536,0.196323,-0.113888
-8.387960,0.064068,-0.000346,0.021020,-0.000017,0.130151,-0.130151,0.215239,-0.130514
-8.307692,0.065366,-0.000357,0.022252,-0.000018,0.150203,-0.150203,0.237821,-0.150577
-8.227425,0.066847,-0.000369,0.023617,-0.000018,0.174332,-0.174332,0.264796,-0.174718
-8.147157,0.068528,-0.000380,0.025124,-0.000019,0.203251,-0.203251,0.296904,-0.203650
-8.066890,0.070369,-0.000392,0.026778,-0.000019,0.237747,-0.237747,0.334895,-0.238159
-7.986622,0.072285,-0.000404,0.028582,-0.000020,0.278672,-0.278672,0.379539,-0.279096
-7.906355,0.074169,-0.000416,0.030540,-0.000021,0.326935,-0.326935,0.431643,-0.327372
-7.826087,0.075915,-0.000429,0.032659,-0.000021,0.383491,-0.383491,0.492065,-0.383941
-7.745819,0.077446,-0.000442,0.034955,-0.000022,0.449323,-0.449323,0.561724,-0.449787
-7.665552,0.078720,-0.000455,0.037452,-0.000022,0.525422,-0.525422,0.641594,-0.525899
-7.585284,0.079740,-0.000468,0.040182,-0.000023,0.612754,-0.612754,0.732676,-0.613245
-7.505017,0.080543,-0.000482,0.043192,-0.000024,0.712229,-0.712229,0.835964,-0.712734
-7.424749,0.081191,-0.000496,0.046544,-0.000024,0.824654,-0.824654,0.952389,-0.825174
-7.344482,0.081765,-0.000510,0.050319,-0.000025,0.950687,-0.950687,1.082771,-0.951222
-7.264214,0.082354,-0.000524,0.054636,-0.000026,1.090771,-1.090771,1.227761,-1.091321
-7.183946,0.083069,-0.000539,0.059658,-0.000027,1.245076,-1.245076,1.387803,-1.245641
-7.103679,0.084052,-0.000554,0.065623,-0.000027,1.413429,-1.413429,1.563104,-1.414010
-7.023411,0.085502,-0.000569,0.072861,-0.000028,1.595254,-1.595254,1.753617,-1.595851
-6.943144,0.087696,-0.000585,0.081822,-0.000029,1.789518,-1.789518,1.959036,-1.790132
-6.862876,0.091014,-0.000601,0.093100,-0.000030,1.994697,-1.994697,2.178811,-1.995327
-6.782609,0.095955,-0.000617,0.107448,-0.000031,2.208767,-2.208767,2.412170,-2.209415
-6.702341,0.103141,-0.000634,0.125789,-0.000031,2.429235,-2.429235,2.658165,-2.429900
-6.622074,0.113319,-0.000651,0.149206,-0.000032,2.653199,-2.653199,2.915724,-2.653882
-6.541806,0.127342,-0.000669,0.178915,-0.000033,2.877466,-2.877466,3.183723,-2.878168
-6.461538,0.146140,-0.000687,0.216210,-0.000034,3.098702,-3.098702,3.461052,-3.099423
-6.381271,0.170674,-0.000705,0.262375,-0.000035,3.313621,-3.313621,3.746670,-3.314361
-6.301003,0.201862,-0.000724,0.318554,-0.000036,3.519195,-3.519195,4.039611,-3.519955
-6.220736,0.240477,-0.000743,0.385583,-0.000037,3.712869,-3.712869,4.338929,-3.713649
-6.140468,0.287014,-0.000762,0.463778,-0.000038,3.892760,-3.892760,4.643551,-3.893560
-6.060201,0.341524,-0.000783,0.552705,-0.000039,4.057818,-4.057818,4.952047,-4.058639
-5.979933,0.403448,-0.000803,0.650960,-0.000040,4.207925,-4.207925,5.262333,-4.208768
-5.899666,0.471456,-0.000824,0.755994,-0.000041,4.343918,-4.343918,5.571368,-4.344783
-5.819398,0.543355,-0.000846,0.864049,-0.000042,4.467517,-4.467517,5.874921,-4.468404
-5.739130,0.616085,-0.000868,0.970244,-0.000043,4.581170,-4.581170,6.167499,-4.582080
-5.658863,0.685855,-0.000890,1.068851,-0.000044,4.687806,-4.687806,6.442512,-4.688740
-5.578595,0.748423,-0.000913,1.153758,-0.000045,4.790528,-4.790528,6.692709,-4.791487
-5.498328,0.799503,-0.000937,1.219096,-0.000046,4.892266,-4.892266,6.910865,-4.893249
-5.418060,0.835261,-0.000961,1.259924,-0.000048,4.995418,-4.995418,7.090602,-4.996426
-5.337793,0.852802,-0.000986,1.272882,-0.000049,5.101526,-5.101526,7.227210,-5.102561
-5.257525,0.850583,-0.001011,1.256682,-0.000050,5.211014,-5.211014,7.318279,-5.212076
-5.177258,0.828651,-0.001038,1.212331,-0.000051,5.323012,-5.323012,7.363994,-5.324101
-5.096990,0.788662,-0.001064,1.143055,-0.000053,5.435297,-5.435297,7.367015,-5.436414
-5.016722,0.733679,-0.001092,1.053903,-0.000054,5.544358,-5.544358,7.331940,-5.545504
-4.936455,0.667775,-0.001120,0.951133,-0.000055,5.645574,-5.645574,7.264482,-5.646750
-4.856187,0.595530,-0.001149,0.841469,-0.000057,5.733505,-5.733505,7.170504,-5.734711
-4.775920,0.521506,-0.001179,0.731378,-0.000058,5.802258,-5.802258,7.055142,-5.803496
-4.695652,0.449795,-0.001210,0.626481,-0.000060,5.845905,-5.845905,6.922182,-5.847175
-4.615385,0.383709,-0.001241,0.531165,-0.000061,5.858914,-5.858914,6.773788,-5.860216
-4.535117,0.325626,-0.001273,0.448446,-0.000063,5.836555,-5.836555,6.610627,-5.837891
-4.454849,0.277006,-0.001306,0.380052,-0.000065,5.775252,-5.775252,6.432310,-5.776623
-4.374582,0.238538,-0.001340,0.326664,-0.000066,5.672846,-5.672846,6.238048,-5.674253
-4.294314,0.210354,-0.001375,0.288259,-0.000068,5.528763,-5.528763,6.027376,-5.530206
-4.214047,0.192275,-0.001412,0.264463,-0.000070,5.344061,-5.344061,5.800798,-5.345542
-4.133779,0.184025,-0.001449,0.254855,-0.000072,5.121379,-5.121379,5.560260,-5.122900
-4.053512,0.185393,-0.001487,0.259183,-0.000074,4.864776,-4.864776,5.309352,-4.866336
-3.973244,0.196303,-0.001526,0.277445,-0.000076,4.579489,-4.579489,5.053237,-4.581091
-3.892977,0.216795,-0.001567,0.309841,-0.000078,4.271639,-4.271639,4.798275,-4.273283
-3.812709,0.246924,-0.001608,0.356595,-0.000080,3.947892,-3.947892,4.551411,-3.949580
-3.732441,0.286578,-0.001651,0.417671,-0.000082,3.615119,-3.615119,4.319368,-3.616852
-3.652174,0.335260,-0.001695,0.492427,-0.000084,3.280065,-3.280065,4.107752,-3.281844
-3.571906,0.391869,-0.001741,0.579265,-0.000086,2.949064,-2.949064,3.920198,-2.950891
-3.491639,0.454524,-0.001788,0.675362,-0.000088,2.627791,-2.627791,3.757677,-2.629668
