E,Id,Ip,Ioct,Itot,Ibg
10.484950,0.048350,0.000160,0.020533,0.069013,nan
10.545151,0.052467,0.000160,0.018962,0.071559,nan
10.605351,0.056948,0.000160,0.017524,0.074602,nan
10.665552,0.061805,0.000161,0.016210,0.078145,nan
10.725753,0.067043,0.000162,0.015009,0.082184,nan
10.785953,0.072660,0.000163,0.013913,0.086707,nan
10.846154,0.078646,0.000165,0.012913,0.091695,nan
10.906355,0.084978,0.000168,0.012002,0.097119,nan
10.966555,0.091625,0.000171,0.011172,0.102939,nan
11.026756,0.098541,0.000174,0.010416,0.109101,nan
11.086957,0.105667,0.000177,0.009726,0.115542,nan
11.147157,0.112932,0.000181,0.009098,0.122183,nan
11.207358,0.120252,0.000185,0.008525,0.128933,nan
11.267559,0.127530,0.000188,0.008002,0.135692,nan
11.327759,0.134660,0.000192,0.007524,0.142348,nan
11.387960,0.141528,0.000196,0.007087,0.148783,nan
11.448161,0.148016,0.000199,0.006687,0.154875,nan
11.508361,0.154006,0.000202,0.006320,0.160500,nan
11.568562,0.159380,0.000205,0.005982,0.165539,nan
11.628763,0.164029,0.000206,0.005672,0.169880,nan
11.688963,0.167855,0.000208,0.005385,0.173422,nan
11.749164,0.170776,0.000208,0.005121,0.176078,nan
11.809365,0.172725,0.000208,0.004876,0.177782,nan
11.869565,0.173659,0.000207,0.004649,0.178488,nan
11.929766,0.173556,0.000205,0.004437,0.178171,nan
11.989967,0.172419,0.000202,0.004240,0.176834,nan
12.050167,0.170273,0.000198,0.004056,0.174501,nan
12.110368,0.167167,0.000193,0.003884,0.171218,nan
12.170569,0.163170,0.000188,0.003723,0.167054,nan
12.230769,0.158369,0.000182,0.003571,0.162095,nan
12.290970,0.152864,0.000176,0.003428,0.156440,nan
12.351171,0.146766,0.000168,0.003293,0.150200,nan
12.411371,0.140192,0.000161,0.003166,0.143491,nan
12.471572,0.133263,0.000153,0.003045,0.136433,nan
12.531773,0.126096,0.000145,0.002931,0.129144,nan
12.591973,0.118803,0.000137,0.002822,0.121734,nan
12.652174,0.111490,0.000129,0.002719,0.114310,nan
12.712375,0.104251,0.000122,0.002620,0.106964,nan
12.772575,0.097169,0.000114,0.002527,0.099780,nan
12.832776,0.090312,0.000106,0.002437,0.092826,nan
12.892977,0.083738,0.000099,0.002351,0.086159,nan
12.953177,0.077490,0.000092,0.002269,0.079822,nan
13.013378,0.071598,0.000086,0.002191,0.073845,nan
13.073579,0.066083,0.000080,0.002116,0.068248,nan
13.133779,0.060954,0.000074,0.002043,0.063041,nan
13.193980,0.056212,0.000068,0.001974,0.058224,nan
13.254181,0.051852,0.000063,0.001907,0.053792,nan
13.314381,0.047862,0.000059,0.001843,0.049733,nan
13.374582,0.044226,0.000054,0.001782,0.046031,nan
13.434783,0.040926,0.000050,0.001722,0.042667,nan
13.494983,0.037940,0.000046,0.001665,0.039620,nan
13.555184,0.035248,0.000043,0.001610,0.036869,nan
13.615385,0.032827,0.000039,0.001557,0.034392,nan
13.675585,0.030657,0.000036,0.001505,0.032167,nan
13.735786,0.028715,0.000033,0.001455,0.030172,nan
13.795987,0.026982,0.000031,0.001407,0.028389,nan
13.856187,0.025441,0.000028,0.001361,0.026798,nan
13.916388,0.024072,0.000026,0.001316,0.025382,nan
13.976589,0.022859,0.000024,0.001273,0.024124,nan
14.036789,0.021788,0.000022,0.001231,0.023009,nan
14.096990,0.020844,0.000020,0.001190,0.022022,nan
14.157191,0.020013,0.000018,0.001150,0.021150,nan
14.217391,0.019284,0.000016,0.001112,0.020380,nan
14.277592,0.018643,0.000015,0.001075,0.019701,nan
14.337793,0.018081,0.000013,0.001039,0.019101,nan
14.397993,0.017585,0.000012,0.001004,0.018569,nan
14.458194,0.017145,0.000010,0.000970,0.018094,nan
14.518395,0.016752,0.000009,0.000937,0.017666,nan
14.578595,0.016396,0.000008,0.000905,0.017276,nan
14.638796,0.016067,0.000006,0.000874,0.016915,nan
14.698997,0.015757,0.000005,0.000843,0.016573,nan
14.759197,0.015458,0.000004,0.000814,0.016244,nan
14.819398,0.015162,0.000003,0.000785,0.015919,nan
14.879599,0.014864,0.000002,0.000757,0.015591,nan
14.939799,0.014557,0.000001,0.000730,0.015256,nan
15.000000,0.014236,0.000000,0.000704,0.014908,nan
