E,I32,I12,Ibg,Itot
3.811374,0.259443,0.011135,0.000000,0.251339
3.919664,0.254951,0.011435,0.000000,0.247037
4.027954,0.251081,0.011745,0.000000,0.243382
4.136244,0.247802,0.012065,0.000000,0.240346
4.244534,0.245087,0.012396,0.000000,0.237899
4.352824,0.242911,0.012738,0.000000,0.236017
4.461114,0.241250,0.013091,0.000000,0.234675
4.569404,0.240080,0.013457,0.000000,0.233849
4.677694,0.239376,0.013836,0.000000,0.233515
4.785984,0.239115,0.014227,0.000000,0.233649
4.894275,0.239271,0.014633,0.000000,0.234225
5.002565,0.239816,0.015054,0.000000,0.235218
5.110855,0.240724,0.015490,0.000000,0.236597
5.219145,0.241964,0.015943,0.000000,0.238334
5.327435,0.243503,0.016413,0.000000,0.240396
5.435725,0.245307,0.016901,0.000000,0.242749
5.544015,0.247342,0.017408,0.000000,0.245357
5.652305,0.249568,0.017935,0.000000,0.248184
5.760595,0.251947,0.018484,0.000000,0.251188
5.868885,0.254436,0.019055,0.000000,0.254330
5.977175,0.256995,0.019650,0.000000,0.257567
6.085465,0.259580,0.020271,0.000000,0.260857
6.193755,0.262147,0.020918,0.000000,0.264156
6.302045,0.264653,0.021594,0.000000,0.267421
6.410335,0.267054,0.022299,0.000000,0.270610
6.518625,0.269308,0.023037,0.000000,0.273680
6.626915,0.271374,0.023809,0.000000,0.276593
6.735205,0.273214,0.024618,0.000000,0.279312
6.843495,0.274793,0.025465,0.000000,0.281802
6.951785,0.276077,0.026353,0.000000,0.284032
7.060075,0.277039,0.027286,0.000000,0.285977
7.168365,0.277654,0.028267,0.000000,0.287614
7.276655,0.277902,0.029298,0.000000,0.288926
7.384945,0.277768,0.030383,0.000000,0.289903
7.493235,0.277242,0.031527,0.000000,0.290538
7.601526,0.276321,0.032734,0.000000,0.290831
7.709816,0.275003,0.034009,0.000000,0.290787
7.818106,0.273295,0.035357,0.000000,0.290417
7.926396,0.271205,0.036784,0.000000,0.289738
8.034686,0.268749,0.038297,0.000000,0.288769
8.142976,0.265944,0.039902,0.000000,0.287538
8.251266,0.262812,0.041608,0.000000,0.286074
8.359556,0.259376,0.043424,0.000000,0.284411
8.467846,0.255664,0.045359,0.000000,0.282587
8.576136,0.251702,0.047424,0.000000,0.280640
8.684426,0.247521,0.049632,0.000000,0.278615
8.792716,0.243150,0.051995,0.000000,0.276554
8.901006,0.238619,0.054529,0.000000,0.274504
9.009296,0.233957,0.057251,0.000000,0.272514
9.117586,0.229194,0.060181,0.000000,0.270631
9.225876,0.224356,0.063338,0.000000,0.268907
9.334166,0.219471,0.066746,0.000000,0.267392
9.442456,0.214564,0.070434,0.000000,0.266139
9.550746,0.209656,0.074429,0.000000,0.265203
9.659036,0.204770,0.078766,0.000000,0.264639
9.767326,0.199925,0.083481,0.000000,0.264505
9.875616,0.195138,0.088615,0.000000,0.264862
9.983906,0.190425,0.094215,0.000000,0.265772
10.092196,0.185800,0.100329,0.000000,0.267301
10.200486,0.181276,0.107012,0.000000,0.269516
10.308777,0.176861,0.114322,0.000000,0.272488
